territorial,fecha_registro,pr,distancia_pr,fecha_acc,dia_semana_acc,min_acc,condic_meteor,estado_super,terreno,secc_tip,geometria_acc,tipo_cierre,horas_cierre,min_cierre,n_heridos,n_muertos,n_victimas,clase_accidente,causa_posible,ref_loc,hora_acc,duracion_cierre_horas
Cauca,2019-12-13 19:31:00,9,70.0,2019-11-22 05:00:00,viernes,0,Normal,Seca y limpia,Montañoso,Media ladera Izquierda,Curva Derecha,Transito normal con precaución,0,30,0,0,0.0,Volcamiento,fallas mecanicas y del sistema electrico,2602_0_9,17.0,7.0
Cauca,2019-12-13 19:31:00,2,300.0,2019-11-03 05:00:00,domingo,0,Normal,Seca y limpia,Montañoso,Media Ladera Derecha,Curva Izquierda,Transito normal con precaución,2,30,0,1,1.0,Choque,adelantamientos indebidos,2602_0_2,10.0,16.0
Planta Central,2019-12-16 15:11:00,28,0.0,2019-07-10 05:00:00,miercoles,15,Normal,Seca y limpia,Plano,Terraplen,Recta,Transito normal con precaución,1,23,0,0,0.0,Choque,maniobras imprudentes,4511_1_28,22.0,3.0
Planta Central,2019-12-16 15:36:00,93,91.0,2019-07-15 05:00:00,lunes,40,Lluvia,Humeda,Plano,Terraplen,Recta,Transito normal con precaución,2,15,1,0,1.0,Atropello,adelantamientos indebidos,4510_1_93,0.0,2.0
Planta Central,2019-12-16 15:42:00,48,600.0,2019-07-17 05:00:00,miercoles,5,Normal,Seca y limpia,Plano,Terraplen,Recta,Transito normal con precaución,1,30,0,0,0.0,Volcamiento,maniobras imprudentes,4510_1_48,0.0,1.0
Planta Central,2019-12-16 15:49:00,35,200.0,2019-07-19 05:00:00,viernes,20,Normal,Seca y limpia,Plano,Terraplen,Recta,Transito normal con precaución,1,45,0,0,0.0,Choque,no mantener distancia de seguridad,4511_2_35,18.0,7.0
Planta Central,2019-12-16 16:32:00,7,200.0,2019-07-31 05:00:00,miercoles,30,Normal,Seca y limpia,Plano,Terraplen,Recta,Transito normal con precaución,1,0,0,0,0.0,Choque,adelantamientos indebidos,4511_1_7,2.0,23.0
Planta Central,2019-12-16 16:58:00,23,650.0,2019-10-07 05:00:00,lunes,0,Normal,Seca y limpia,Plano,Terraplen,Recta,Transito normal con precaución,1,50,0,0,0.0,Choque,condiciones de la via y factores ambientales,4511_2_23,1.0,0.0
Planta Central,2019-12-16 18:47:00,98,460.0,2019-10-07 05:00:00,lunes,30,Normal,Seca y limpia,Plano,Terraplen,Recta,Transito normal con precaución,5,40,6,0,6.0,Choque,condiciones de la via y factores ambientales,4510_2_98,5.0,0.0
Planta Central,2019-12-16 18:50:00,68,200.0,2019-10-11 05:00:00,viernes,59,Lluvia,Humeda,Plano,Terraplen,Recta,Transito normal con precaución,2,0,0,0,0.0,Choque,condiciones de la via y factores ambientales,4510_1_68,5.0,21.0
Planta Central,2019-12-16 18:56:00,54,600.0,2019-10-12 05:00:00,sabado,50,Normal,Seca y limpia,Plano,Terraplen,Recta,Transito normal con precaución,2,30,1,0,1.0,Choque,maniobras imprudentes,4510_1_54,5.0,21.0
Planta Central,2019-12-16 18:59:00,85,400.0,2019-10-12 05:00:00,sabado,0,Normal,Seca y limpia,Plano,Terraplen,Recta,Transito normal con precaución,2,0,0,0,0.0,Volcamiento,fallas mecanicas y del sistema electrico,4510_1_85,19.0,7.0
Planta Central,2019-12-16 19:02:00,132,200.0,2019-10-14 05:00:00,lunes,40,Normal,Seca y limpia,Plano,Terraplen,Recta,Transito normal con precaución,1,40,0,0,0.0,Choque,impericia en el manejo,4510_1_132,13.0,12.0
Planta Central,2019-12-16 19:08:00,123,0.0,2019-10-18 05:00:00,viernes,0,Normal,Seca y limpia,Plano,Terraplen,Recta,Transito normal con precaución,4,0,3,0,3.0,Choque,adelantamientos indebidos,4510_2_123,9.0,19.0
Planta Central,2019-12-16 19:12:00,42,450.0,2019-10-19 05:00:00,sabado,50,Lluvia,Humeda,Plano,Terraplen,Recta,Transito normal con precaución,1,20,0,0,0.0,Volcamiento,adelantamientos indebidos,4510_2_42,7.0,18.0
Planta Central,2019-12-16 19:15:00,55,600.0,2019-10-24 05:00:00,jueves,40,Lluvia,Humeda,Plano,Terraplen,Recta,Transito normal con precaución,1,40,0,0,0.0,Volcamiento,otra - conductor en general,4510_1_55,5.0,20.0
Cauca,2019-12-16 20:10:00,10,500.0,2019-12-25 05:00:00,miercoles,30,Normal,Seca y limpia,Plano,Terraplen,Recta,Transito normal con precaución,0,0,1,0,1.0,Atropello,exceso de velocidad,3105_1_10,8.0,16.0
Cauca,2019-12-16 20:17:00,46,800.0,2019-11-25 05:00:00,lunes,30,Normal,Seca y limpia,Plano,Terraplen,Recta,Transito normal con precaución,0,0,0,0,0.0,Choque,exceso de velocidad,3105_1_46,8.0,16.0
Cauca,2019-12-16 20:25:00,49,360.0,2019-11-01 05:00:00,viernes,30,Lluvia,Humeda,Plano,Terraplen,Recta,Transito normal con precaución,0,0,2,0,2.0,Atropello,exceso de velocidad,3105_1_49,20.0,4.0
Planta Central,2019-12-16 16:04:00,67,600.0,2019-07-20 05:00:00,sabado,30,Normal,Seca y limpia,Plano,Terraplen,Recta,Transito normal con precaución,1,20,0,0,0.0,Choque,adelantamientos indebidos,4510_1_67,15.0,10.0
Planta Central,2019-12-16 16:06:00,58,800.0,2019-07-21 05:00:00,domingo,20,Normal,Seca y limpia,Plano,Terraplen,Recta,Transito normal con precaución,1,45,0,0,0.0,Choque,impericia en el manejo,4511_1_58,6.0,19.0
Planta Central,2019-12-16 16:10:00,60,190.0,2019-07-21 05:00:00,domingo,20,Normal,Seca y limpia,Plano,Terraplen,Recta,Transito normal con precaución,1,30,0,0,0.0,Choque,no mantener distancia de seguridad,4511_1_60,8.0,17.0
Quindío,2020-01-08 20:43:00,17,200.0,2019-10-02 05:00:00,miercoles,0,Seca,Seca y limpia,Montañoso,Media Ladera Derecha,Curva Izquierda,Transito normal con precaución,0,0,0,0,0.0,Choque,no mantener distancia de seguridad,4003_1_17,16.0,8.0
Planta Central,2019-12-16 16:13:00,54,240.0,2019-07-22 05:00:00,lunes,30,Normal,Seca y limpia,Plano,Terraplen,Recta,Transito normal con precaución,1,40,0,1,1.0,Atropello,conducta de peatones,4511_1_54,6.0,19.0
Planta Central,2019-12-16 16:19:00,48,600.0,2019-07-25 05:00:00,jueves,15,Lluvia,Humeda,Plano,Terraplen,Recta,Transito normal con precaución,2,10,0,0,0.0,Choque,maniobras imprudentes,4510_1_48,21.0,5.0
Planta Central,2019-12-16 16:23:00,2,680.0,2019-07-27 05:00:00,sabado,0,Normal,Seca y limpia,Plano,Terraplen,Recta,Transito normal con precaución,1,40,0,0,0.0,Choque,no mantener distancia de seguridad,4511_1_2,21.0,4.0
Planta Central,2019-12-16 16:25:00,67,500.0,2019-07-30 05:00:00,martes,0,Normal,Seca y limpia,Plano,Terraplen,Recta,Transito normal con precaución,2,0,0,0,0.0,Choque,impericia en el manejo,4510_1_67,15.0,11.0
Planta Central,2019-12-16 16:28:00,5,0.0,2019-07-30 05:00:00,martes,0,Normal,Seca y limpia,Plano,Terraplen,Recta,Transito normal con precaución,1,10,0,0,0.0,Choque,adelantamientos indebidos,4511_1_5,15.0,10.0
Planta Central,2019-12-16 16:48:00,45,200.0,2019-10-04 05:00:00,viernes,40,Normal,Seca y limpia,Plano,Terraplen,Recta,Transito normal con precaución,1,20,0,0,0.0,Choque,no mantener distancia de seguridad,4511_1_45,10.0,15.0
Planta Central,2019-12-16 16:53:00,63,700.0,2019-10-11 05:00:00,viernes,35,Normal,Seca y limpia,Plano,Terraplen,Recta,Transito normal con precaución,1,10,0,0,0.0,Volcamiento,impericia en el manejo,4510_2_63,8.0,17.0
Quindío,2019-12-17 13:07:00,44,320.0,2019-12-12 05:00:00,jueves,50,Lluvia,Humeda,Plano,Cajón,Recta,Parcial con reducción de carriles,0,20,0,0,0.0,Choque,exceso de velocidad,4002_1_44,12.0,12.0
Norte de Santander,2019-12-18 14:25:00,103,631.0,2019-11-02 05:00:00,sabado,0,Sol,Seca y limpia,Escarpado,Media ladera Izquierda,Curva Derecha,Transito normal con precaución,0,0,0,0,0.0,Volcamiento,exceso de velocidad,7008_1_103,8.0,16.0
Cauca,2019-12-18 14:39:00,100,120.0,2019-12-01 05:00:00,domingo,0,Normal,Seca y limpia,Montañoso,Media Ladera Derecha,Curva Izquierda,Transito normal con precaución,5,0,0,0,0.0,Volcamiento,otra - conductor en general,2602_0_100,3.0,2.0
Norte de Santander,2019-12-18 15:44:00,45,250.0,2019-11-03 05:00:00,domingo,0,Sol,Seca y limpia,Ondulado,Terraplen,Curva Izquierda,Parcial con paso alternado,1,30,0,0,0.0,Choque,impericia en el manejo,7009_0_45,17.0,8.0
Caquetá,2019-12-18 15:53:00,96,640.0,2019-12-14 05:00:00,sabado,10,Seca,Seca y limpia,Plano,Terraplen,Recta,Transito normal con precaución,20,10,0,1,1.0,Choque,condiciones de la via y factores ambientales,6501_0_96,20.0,0.0
Norte de Santander,2019-12-18 17:51:00,122,496.0,2019-11-06 05:00:00,miercoles,30,Normal,Seca y limpia,Montañoso,Media Ladera Derecha,Curva Derecha,Transito normal con precaución,0,0,0,1,1.0,Choque,exceso de velocidad,7008_1_122,18.0,6.0
Bolívar,2019-12-18 21:54:00,25,670.0,2019-11-15 05:00:00,viernes,0,Normal,Seca y limpia,Plano,Terraplen,Recta,Transito normal con precaución,16,30,1,0,2.0,Choque,condiciones de la via y factores ambientales,7803_0_25,16.0,0.0
Bolívar,2019-12-18 21:54:00,30,160.0,2019-11-09 05:00:00,sabado,0,Normal,Seca y limpia,Plano,Terraplen,Curva Derecha,Transito normal con precaución,20,30,0,0,2.0,Volcamiento,adelantamientos indebidos,7803_0_30,20.0,0.0
Bolívar,2019-12-18 21:54:00,34,700.0,2019-11-30 05:00:00,sabado,30,Normal,Seca y limpia,Plano,Terraplen,Recta,Transito normal con precaución,21,45,0,0,2.0,Choque,condiciones de la via y factores ambientales,7803_0_34,21.0,0.0
Bolívar,2019-12-18 21:54:00,0,200.0,2019-11-15 05:00:00,viernes,30,Lluvia,Humeda,Plano,Terraplen,Recta,Transito normal con precaución,10,40,0,0,2.0,Choque,condiciones de la via y factores ambientales,7804_0_0,10.0,0.0
Norte de Santander,2019-12-18 22:33:00,110,931.0,2019-11-10 05:00:00,domingo,15,Sol,Seca y limpia,Montañoso,Media Ladera Derecha,Curva Izquierda,Parcial con reducción de carriles,2,0,1,0,1.0,Choque,exceso de velocidad,7008_1_110,12.0,14.0
Norte de Santander,2019-12-18 23:36:00,29,600.0,2019-11-10 05:00:00,domingo,30,Normal,Seca y limpia,Ondulado,Terraplen,Recta,Transito normal con precaución,0,0,1,0,1.0,Choque,embriaguez o sustancias alucinogenas,7009_0_29,19.0,5.0
Caquetá,2019-12-18 16:05:00,57,120.0,2019-12-15 05:00:00,domingo,30,Seca,Seca y limpia,Ondulado,Terraplen,Recta,Parcial con reducción de carriles,14,30,3,0,3.0,Volcamiento,otra - conductor en general,6502_1_57,14.0,0.0
Norte de Santander,2019-12-19 20:02:00,13,815.0,2019-11-16 05:00:00,sabado,0,Normal,Seca y limpia,Ondulado,Terraplen,Curva Izquierda,Parcial con paso alternado,2,30,0,0,0.0,Choque,adelantamientos indebidos,7009_0_13,19.0,7.0
Cauca,2019-12-19 21:11:00,4,980.0,2019-07-23 05:00:00,martes,0,Normal,Seca y limpia,Ondulado,Terraplen,Curva Derecha,Parcial con reducción de carriles,1,0,1,0,4.0,Choque,otra - conductor en general,2503_0_4,9.0,16.0
Norte de Santander,2019-12-19 21:26:00,0,419.0,2019-11-18 05:00:00,lunes,20,Normal,Seca y limpia,Ondulado,Terraplen,Recta,Parcial con paso alternado,0,40,0,0,1.0,Choque,adelantamientos indebidos,7009_0_0,17.0,7.0
Cauca,2019-12-19 21:11:00,14,750.0,2019-07-15 05:00:00,lunes,50,Normal,Seca y limpia,Plano,Terraplen,Recta,Parcial con reducción de carriles,1,0,3,0,3.0,Choque,no mantener distancia de seguridad,2503_0_14,21.0,4.0
Cauca,2019-12-19 21:33:00,24,800.0,2019-12-26 05:00:00,jueves,0,Normal,Seca y limpia,Plano,Terraplen,Recta,Transito normal con precaución,0,30,0,0,1.0,Choque,condiciones de la via y factores ambientales,2503_0_24,11.0,13.0
Cauca,2019-12-19 21:33:00,44,50.0,2019-12-24 05:00:00,martes,30,Lluvia,Humeda,Ondulado,Terraplen,Curva Derecha,Cierre total,1,0,0,1,1.0,Choque,adelantamientos indebidos,2503_0_44,0.0,1.0
Cauca,2019-12-19 21:33:00,46,100.0,2019-07-14 05:00:00,domingo,30,Normal,Seca y limpia,Ondulado,Terraplen,Recta,Parcial con reducción de carriles,1,0,0,0,2.0,Choque,no mantener distancia de seguridad,2503_0_46,9.0,16.0
Planta Central,2019-12-19 22:20:00,115,490.0,2019-11-08 05:00:00,viernes,10,Normal,Seca y limpia,Plano,Terraplen,Curva Derecha,Transito normal con precaución,0,10,1,0,1.0,Choque,adelantamientos indebidos,4511_1_115,16.0,8.0
Planta Central,2019-12-19 22:28:00,132,650.0,2019-11-05 05:00:00,martes,20,Normal,Seca y limpia,Plano,Terraplen,Curva Izquierda,Transito normal con precaución,0,6,1,0,1.0,Volcamiento,otra - conductor en general,4511_1_132,8.0,16.0
Planta Central,2019-12-19 22:32:00,144,800.0,2019-11-18 05:00:00,lunes,0,Normal,Seca y limpia,Ondulado,Terraplen,Recta,Transito normal con precaución,0,0,0,0,0.0,Volcamiento,fallas mecanicas y del sistema electrico,4511_1_144,22.0,2.0
Planta Central,2019-12-19 22:36:00,10,200.0,2019-11-12 05:00:00,martes,0,Normal,Seca y limpia,Plano,Terraplen,Recta,Transito normal con precaución,0,30,1,1,2.0,Atropello,exceso de velocidad,4513_1_10,17.0,7.0
Planta Central,2019-12-19 22:39:00,18,970.0,2019-11-29 05:00:00,viernes,30,Normal,Seca y limpia,Plano,Terraplen,Recta,Transito normal con precaución,0,0,0,0,0.0,Volcamiento,condiciones de la via y factores ambientales,4513_1_18,12.0,12.0
Planta Central,2019-12-19 22:43:00,39,970.0,2019-11-30 05:00:00,sabado,50,Normal,Seca y limpia,Ondulado,Terraplen,Recta,Transito normal con precaución,0,0,0,0,0.0,Choque,estacionamiento y senalizacion imprudente,4513_1_39,19.0,5.0
Planta Central,2019-12-19 22:48:00,46,400.0,2019-11-17 05:00:00,domingo,40,Normal,Seca y limpia,Plano,Terraplen,Recta,Transito normal con precaución,0,10,1,0,1.0,Choque,estacionamiento y senalizacion imprudente,4513_1_46,17.0,7.0
Planta Central,2019-12-19 22:54:00,58,900.0,2019-11-04 05:00:00,lunes,55,Normal,Seca y limpia,Ondulado,Terraplen,Recta,Transito normal con precaución,0,15,1,0,1.0,Choque,maniobras imprudentes,4513_1_58,15.0,9.0
Planta Central,2019-12-19 22:58:00,60,600.0,2019-11-29 05:00:00,viernes,20,Lluvia,Humeda,Plano,Terraplen,Recta,Transito normal con precaución,0,0,0,0,0.0,Volcamiento,condiciones de la via y factores ambientales,4513_1_60,6.0,18.0
Planta Central,2019-12-19 23:01:00,77,0.0,2019-11-08 05:00:00,viernes,40,Normal,Seca y limpia,Plano,Terraplen,Recta,Transito normal con precaución,0,35,0,1,1.0,Choque,adelantamientos indebidos,4513_1_77,18.0,6.0
Planta Central,2019-12-19 23:05:00,81,700.0,2019-11-07 05:00:00,jueves,40,Normal,Seca y limpia,Plano,Terraplen,Recta,Transito normal con precaución,0,0,0,0,0.0,Choque,condiciones de la via y factores ambientales,4513_1_81,23.0,1.0
Planta Central,2019-12-19 23:08:00,81,800.0,2019-11-09 05:00:00,sabado,0,Lluvia,Humeda,Plano,Terraplen,Recta,Transito normal con precaución,0,0,0,0,0.0,Choque,condiciones de la via y factores ambientales,4513_1_81,10.0,14.0
Planta Central,2019-12-19 23:11:00,84,100.0,2019-11-11 05:00:00,lunes,10,Normal,Seca y limpia,Plano,Terraplen,Recta,Transito normal con precaución,0,0,0,0,0.0,Choque,condiciones de la via y factores ambientales,4513_1_84,20.0,4.0
Planta Central,2019-12-19 23:14:00,86,850.0,2019-11-21 05:00:00,jueves,0,Lluvia,Humeda,Plano,Terraplen,Curva Izquierda,Transito normal con precaución,0,0,0,0,0.0,Volcamiento,otra - conductor en general,4513_1_86,10.0,14.0
Norte de Santander,2019-12-19 23:51:00,16,40.0,2019-11-20 05:00:00,miercoles,0,Lluvia,Humeda,Plano,Terraplen,Recta,Transito normal con precaución,0,0,0,0,0.0,Choque,exceso de velocidad,7009_0_16,7.0,17.0
Norte de Santander,2019-12-20 00:47:00,38,432.0,2019-11-21 05:00:00,jueves,0,Lluvia,Humeda,Plano,Terraplen,Curva Izquierda,Parcial con paso alternado,1,30,1,0,1.0,Choque,exceso de velocidad,7009_0_38,6.0,19.0
Nariño,2019-12-20 15:19:00,7,600.0,2019-10-04 05:00:00,viernes,20,Lluvia,Humeda,Plano,Terraplen,Recta,Transito normal con precaución,0,10,0,0,0.0,Choque,condiciones de la via y factores ambientales,1001_0_7,9.0,15.0
Nariño,2019-12-20 15:19:00,15,880.0,2019-10-06 05:00:00,domingo,0,Seca,Seca y limpia,Plano,Terraplen,Recta,Transito normal con precaución,0,5,0,1,1.0,Caída ocupante,otra - pasajero o acompanante,1001_0_15,19.0,5.0
Nariño,2019-12-20 15:25:00,7,910.0,2019-10-13 05:00:00,domingo,30,Seca,Seca y limpia,Plano,Terraplen,Curva Derecha,Transito normal con precaución,0,10,0,1,4.0,Choque,adelantamientos indebidos,1001_0_7,9.0,15.0
Nariño,2019-12-20 15:25:00,58,0.0,2019-10-19 05:00:00,sabado,40,Seca,Seca y limpia,Plano,Terraplen,Recta,Transito normal con precaución,0,10,0,1,5.0,Choque,adelantamientos indebidos,1001_0_58,12.0,12.0
Nariño,2019-12-20 15:25:00,7,250.0,2019-10-24 05:00:00,jueves,20,Seca,Seca y limpia,Plano,Terraplen,Recta,Transito normal con precaución,0,5,0,1,7.0,Choque,adelantamientos indebidos,1001_0_7,15.0,9.0
Nariño,2019-12-20 15:25:00,33,350.0,2019-10-27 05:00:00,domingo,20,Seca,Seca y limpia,Plano,Terraplen,Recta,Transito normal con precaución,0,10,0,1,9.0,Choque,embriaguez o sustancias alucinogenas,1001_0_33,19.0,5.0
Norte de Santander,2019-12-20 15:59:00,26,440.0,2019-11-18 05:00:00,lunes,30,Normal,Seca y limpia,Ondulado,Terraplen,Curva Izquierda,Parcial con reducción de carriles,13,30,1,0,1.0,Choque,exceso de velocidad,5507_0_26,13.0,0.0
Norte de Santander,2019-12-20 16:03:00,16,150.0,2019-11-08 05:00:00,viernes,30,Normal,Seca y limpia,Ondulado,Terraplen,Curva Izquierda,Transito normal con precaución,0,0,1,0,1.0,Choque,exceso de velocidad,55NSA_1_16,11.0,13.0
Planta Central,2019-12-20 18:45:00,76,660.0,2019-11-07 05:00:00,jueves,0,Normal,Seca y limpia,Plano,Terraplen,Recta,Transito normal con precaución,2,10,1,0,1.0,Choque,impericia en el manejo,4510_1_76,18.0,8.0
Planta Central,2019-12-20 18:49:00,42,300.0,2019-11-11 05:00:00,lunes,30,Normal,Seca y limpia,Plano,Terraplen,Curva Derecha,Transito normal con precaución,1,10,0,0,0.0,Choque,otra - conductor en general,4510_2_42,14.0,11.0
Planta Central,2019-12-20 18:55:00,88,950.0,2019-11-13 05:00:00,miercoles,40,Lluvia,Humeda,Plano,Terraplen,Recta,Transito normal con precaución,1,30,0,0,0.0,Choque,condiciones de la via y factores ambientales,4510_1_88,2.0,23.0
Planta Central,2019-12-20 18:59:00,93,100.0,2019-11-14 05:00:00,jueves,15,Normal,Seca y limpia,Plano,Terraplen,Recta,Transito normal con precaución,1,15,0,0,0.0,Choque,adelantamientos indebidos,4510_1_93,19.0,6.0
Planta Central,2019-12-20 19:02:00,41,200.0,2019-12-15 05:00:00,domingo,15,Normal,Seca y limpia,Plano,Terraplen,Recta,Transito normal con precaución,1,0,0,0,0.0,Choque,impericia en el manejo,4510_2_41,13.0,12.0
Planta Central,2019-12-20 19:04:00,62,200.0,2019-11-13 05:00:00,miercoles,20,Normal,Seca y limpia,Plano,Terraplen,Recta,Transito normal con precaución,2,0,1,0,1.0,Choque,maniobras imprudentes,4510_1_62,18.0,8.0
Planta Central,2019-12-20 19:05:00,60,0.0,2019-11-17 05:00:00,domingo,30,Normal,Seca y limpia,Plano,Terraplen,Recta,Transito normal con precaución,1,30,0,0,0.0,Choque,estacionamiento y senalizacion imprudente,4511_1_60,11.0,14.0
Planta Central,2019-12-20 19:07:00,117,540.0,2019-11-24 05:00:00,domingo,0,Normal,Seca y limpia,Plano,Terraplen,Recta,Transito normal con precaución,2,40,5,0,5.0,Choque,fallas mecanicas y del sistema electrico,4510_1_117,13.0,13.0
Córdoba,2019-12-20 21:35:00,66,480.0,2019-11-14 05:00:00,jueves,0,Normal,Seca y limpia,Plano,Terraplen,Curva Derecha,Parcial con reducción de carriles,2,0,2,0,2.0,Choque,otra - conductor en general,2513_0_66,14.0,12.0
Córdoba,2019-12-20 21:41:00,0,400.0,2019-11-30 05:00:00,sabado,40,Normal,Seca y limpia,Plano,Terraplen,Recta,Transito normal con precaución,1,30,1,0,1.0,Choque,otra - conductor en general,2514_1_0,13.0,12.0
Córdoba,2019-12-20 21:45:00,2,0.0,2019-11-11 05:00:00,lunes,30,Normal,Seca y limpia,Ondulado,Media Ladera Derecha,Curva Izquierda,Parcial con reducción de carriles,3,15,0,4,5.0,Choque,otra - conductor en general,2514_1_2,3.0,0.0
Córdoba,2019-12-20 21:49:00,31,110.0,2019-11-02 05:00:00,sabado,0,Normal,Seca y limpia,Ondulado,Terraplen,Curva Derecha,Transito normal con precaución,1,0,2,0,2.0,Choque,otra - conductor en general,2514_1_31,15.0,10.0
Córdoba,2019-12-20 21:52:00,39,500.0,2019-11-16 05:00:00,sabado,0,Normal,Seca y limpia,Ondulado,Terraplen,Curva Izquierda,Transito normal con precaución,1,0,0,0,0.0,Choque,maniobras imprudentes,2514_1_39,20.0,5.0
Córdoba,2019-12-20 21:57:00,49,320.0,2019-11-30 05:00:00,sabado,20,Normal,Seca y limpia,Ondulado,Terraplen,Recta,Transito normal con precaución,1,0,0,1,3.0,Choque,maniobras imprudentes,2514_1_49,21.0,4.0
Córdoba,2019-12-20 22:03:00,5,0.0,2019-11-07 05:00:00,jueves,50,Normal,Seca y limpia,Ondulado,Cajón,Curva Derecha,Transito normal con precaución,1,0,0,0,1.0,Atropello,otra - conductor en general,7403_1_5,16.0,9.0
Córdoba,2019-12-20 22:06:00,11,600.0,2019-11-26 05:00:00,martes,0,Normal,Seca y limpia,Ondulado,Media Ladera Derecha,Recta,Transito normal con precaución,0,0,0,0,0.0,Salida de la vía sin volcarse,maniobras imprudentes,7403_1_11,10.0,14.0
Caquetá,2019-12-23 20:00:00,32,960.0,2019-12-18 05:00:00,miercoles,0,Seca,Seca y limpia,Ondulado,Media ladera Izquierda,Curva Derecha,Transito normal con precaución,19,0,0,1,1.0,Choque,maniobras imprudentes,6502_1_32,19.0,0.0
Boyacá,2019-12-24 13:44:00,9,160.0,2019-11-02 05:00:00,sabado,20,Lluvia,Humeda,Ondulado,Media Ladera Derecha,Curva Derecha,Transito normal con precaución,12,20,0,0,0.0,Choque,desobediencia a normas y senales,6211_1_9,12.0,0.0
Boyacá,2019-12-24 13:44:00,17,302.0,2019-11-02 05:00:00,sabado,50,Normal,Seca y limpia,Ondulado,Media Ladera Derecha,Curva Derecha,Transito normal con precaución,11,50,1,0,1.0,Choque,estacionamiento y senalizacion imprudente,5503_1_17,11.0,0.0
Boyacá,2019-12-24 13:44:00,48,530.0,2019-11-09 05:00:00,sabado,20,Lluvia,Humeda,Plano,Media Ladera Derecha,Recta,Transito normal con precaución,12,20,0,0,1.0,Choque,desobediencia a normas y senales,5503_1_48,12.0,0.0
Boyacá,2019-12-24 13:44:00,1,750.0,2019-11-10 05:00:00,domingo,0,Seca,Seca y limpia,Plano,Media Ladera Derecha,Recta,Transito normal con precaución,5,0,0,0,1.0,Choque,fallas mecanicas y del sistema electrico,6211_1_1,5.0,0.0
Boyacá,2019-12-24 13:44:00,101,980.0,2019-11-10 05:00:00,domingo,45,Seca,Seca y limpia,Ondulado,Media ladera Izquierda,Curva Derecha,Transito normal con precaución,1,45,4,0,5.0,Atropello,estacionamiento y senalizacion imprudente,5503_1_101,1.0,0.0
Boyacá,2019-12-24 13:44:00,38,350.0,2019-11-29 05:00:00,viernes,40,Seca,Seca y limpia,Ondulado,Media Ladera Derecha,Curva Izquierda,Transito normal con precaución,13,40,0,0,5.0,Choque,condiciones de la via y factores ambientales,5503_1_38,13.0,0.0
Boyacá,2019-12-24 13:44:00,28,540.0,2019-11-29 05:00:00,viernes,20,Seca,Seca y limpia,Ondulado,Media Ladera Derecha,Curva Derecha,Transito normal con precaución,17,20,0,0,5.0,Choque,exceso de velocidad,5503_1_28,17.0,0.0
Boyacá,2019-12-24 13:44:00,2,960.0,2019-11-30 05:00:00,sabado,40,Seca,Seca y limpia,Montañoso,Media Ladera Derecha,Recta,Transito normal con precaución,15,40,0,0,5.0,Choque,fallas mecanicas y del sistema electrico,6211_1_2,15.0,0.0
Atlántico,2019-12-24 16:04:00,1,1500.0,2019-12-24 05:00:00,martes,0,Seca,Seca y limpia,Plano,Terraplen,Recta,Transito normal con precaución,5,0,0,0,0.0,Choque,estacionamiento y senalizacion imprudente,9007_1_1,5.0,0.0
Cesar,2019-12-26 13:33:00,132,700.0,2019-11-01 05:00:00,viernes,0,Normal,Seca y limpia,Plano,Terraplen,Recta,Transito normal con precaución,0,0,2,0,2.0,Choque,maniobras imprudentes,4901_1_132,8.0,16.0
Cesar,2019-12-26 13:38:00,102,800.0,2019-11-01 05:00:00,viernes,10,Normal,Seca y limpia,Plano,Terraplen,Recta,Transito normal con precaución,0,0,0,0,0.0,Choque,exceso en horas de conduccion,4901_1_102,14.0,10.0
Cesar,2019-12-26 13:38:00,122,900.0,2019-11-08 05:00:00,viernes,0,Normal,Seca y limpia,Plano,Terraplen,Recta,Transito normal con precaución,0,0,1,0,1.0,Choque,otra - conductor en general,4901_1_122,14.0,10.0
Cesar,2019-12-26 13:48:00,38,0.0,2019-11-10 05:00:00,domingo,30,Normal,Seca y limpia,Plano,Terraplen,Recta,Transito normal con precaución,0,0,2,1,3.0,Choque,otra - conductor en general,4901_1_38,5.0,19.0
Cesar,2019-12-26 13:53:00,83,500.0,2019-11-10 05:00:00,domingo,15,Lluvia,Humeda,Ondulado,Terraplen,Recta,Transito normal con precaución,0,0,1,1,2.0,Choque,desobediencia a normas y senales,4901_1_83,18.0,6.0
Cesar,2019-12-26 13:58:00,105,0.0,2019-11-15 05:00:00,viernes,10,Normal,Seca y limpia,Plano,Terraplen,Recta,Transito normal con precaución,0,0,0,0,0.0,Choque,no mantener distancia de seguridad,4901_1_105,7.0,17.0
Cesar,2019-12-26 14:01:00,30,800.0,2019-11-16 05:00:00,sabado,20,Normal,Seca y limpia,Plano,Terraplen,Recta,Transito normal con precaución,0,0,0,0,0.0,Choque,condiciones de la via y factores ambientales,4901_1_30,4.0,20.0
Cesar,2019-12-26 14:09:00,138,800.0,2019-11-16 05:00:00,sabado,40,Normal,Seca y limpia,Plano,Terraplen,Recta,Transito normal con precaución,18,40,0,1,1.0,Choque,conducta de peatones,4901_1_138,18.0,0.0
Cesar,2019-12-26 14:43:00,1,700.0,2019-11-18 05:00:00,lunes,40,Normal,Seca y limpia,Plano,Terraplen,Recta,Transito normal con precaución,0,0,0,0,0.0,Choque,no mantener distancia de seguridad,8004A_1_1,10.0,14.0
